cluster_representative,structure_id,cluster_size,cluster_rank,is_singleton,is_representative,cluster_percentage_of_dataset,cluster_size_percentile,in_top_10_clusters,in_top_20_clusters,in_top_50_clusters,cumulative_coverage_at_rank,dataset_shannon_entropy,dataset_max_shannon_entropy,dataset_normalized_shannon,dataset_simpson_index,dataset_inverse_simpson,dataset_effective_n_clusters,dataset_evenness,dataset_total_structures,dataset_total_clusters,dataset_singleton_clusters,dataset_largest_cluster_size,dataset_mean_cluster_size,dataset_median_cluster_size,dataset_redundancy_pct,dataset
1_RFD_control_4324_dldesign_0_af2pred,1_RFD_control_4324_dldesign_0_af2pred,1,33,True,True,0.684931506849315,13.013698630136986,False,False,True,97.26027397260275,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_4379_dldesign_0_af2pred,1_RFD_control_4379_dldesign_0_af2pred,3,9,False,True,2.0547945205479454,37.67123287671233,True,True,True,63.6986301369863,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_4379_dldesign_0_af2pred,1_RFD_control_2786_dldesign_0_af2pred,3,9,False,False,2.0547945205479454,37.67123287671233,True,True,True,63.6986301369863,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_4379_dldesign_0_af2pred,2_RFD_control_3056_dldesign_0_af2pred,3,9,False,False,2.0547945205479454,37.67123287671233,True,True,True,63.6986301369863,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_4557_dldesign_0_af2pred,1_RFD_control_4557_dldesign_0_af2pred,1,34,True,True,0.684931506849315,13.013698630136986,False,False,True,97.94520547945206,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_4977_dldesign_0_af2pred,1_RFD_control_4977_dldesign_0_af2pred,1,35,True,True,0.684931506849315,13.013698630136986,False,False,True,98.63013698630137,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5081_dldesign_0_af2pred,1_RFD_control_5081_dldesign_0_af2pred,2,13,False,True,1.36986301369863,31.164383561643838,False,True,True,67.8082191780822,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5081_dldesign_0_af2pred,1_RFD_control_2639_dldesign_0_af2pred,2,13,False,False,1.36986301369863,31.164383561643838,False,True,True,67.8082191780822,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5664_dldesign_0_af2pred,1_RFD_control_5664_dldesign_0_af2pred,4,6,False,True,2.73972602739726,44.178082191780824,True,True,True,53.42465753424658,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5664_dldesign_0_af2pred,2_RFD_control_2866_dldesign_0_af2pred,4,6,False,False,2.73972602739726,44.178082191780824,True,True,True,53.42465753424658,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5664_dldesign_0_af2pred,2_RFD_control_1952_dldesign_0_af2pred,4,6,False,False,2.73972602739726,44.178082191780824,True,True,True,53.42465753424658,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5664_dldesign_0_af2pred,2_RFD_control_2164_dldesign_0_af2pred,4,6,False,False,2.73972602739726,44.178082191780824,True,True,True,53.42465753424658,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5684_dldesign_0_af2pred,1_RFD_control_5684_dldesign_0_af2pred,2,14,False,True,1.36986301369863,31.164383561643838,False,True,True,66.43835616438356,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5684_dldesign_0_af2pred,2_RFD_control_5003_dldesign_0_af2pred,2,14,False,False,1.36986301369863,31.164383561643838,False,True,True,66.43835616438356,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5712_dldesign_0_af2pred,1_RFD_control_5712_dldesign_0_af2pred,1,36,True,True,0.684931506849315,13.013698630136986,False,False,True,87.67123287671232,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5715_dldesign_0_af2pred,1_RFD_control_5715_dldesign_0_af2pred,4,7,False,True,2.73972602739726,44.178082191780824,True,True,True,58.9041095890411,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5715_dldesign_0_af2pred,1_RFD_control_5570_dldesign_0_af2pred,4,7,False,False,2.73972602739726,44.178082191780824,True,True,True,58.9041095890411,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5715_dldesign_0_af2pred,2_RFD_control_5228_dldesign_0_af2pred,4,7,False,False,2.73972602739726,44.178082191780824,True,True,True,58.9041095890411,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5715_dldesign_0_af2pred,2_RFD_control_3252_dldesign_0_af2pred,4,7,False,False,2.73972602739726,44.178082191780824,True,True,True,58.9041095890411,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5872_dldesign_0_af2pred,1_RFD_control_5872_dldesign_0_af2pred,4,8,False,True,2.73972602739726,44.178082191780824,True,True,True,56.16438356164384,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5872_dldesign_0_af2pred,2_RFD_control_1540_dldesign_0_af2pred,4,8,False,False,2.73972602739726,44.178082191780824,True,True,True,56.16438356164384,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5872_dldesign_0_af2pred,2_RFD_control_4518_dldesign_0_af2pred,4,8,False,False,2.73972602739726,44.178082191780824,True,True,True,56.16438356164384,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5872_dldesign_0_af2pred,2_RFD_control_4912_dldesign_0_af2pred,4,8,False,False,2.73972602739726,44.178082191780824,True,True,True,56.16438356164384,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
1_RFD_control_5889_dldesign_0_af2pred,1_RFD_control_5889_dldesign_0_af2pred,1,37,True,True,0.684931506849315,13.013698630136986,False,False,True,86.98630136986301,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_1149_dldesign_0_af2pred,2_RFD_control_1149_dldesign_0_af2pred,1,38,True,True,0.684931506849315,13.013698630136986,False,False,True,84.93150684931507,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_1160_dldesign_0_af2pred,2_RFD_control_1160_dldesign_0_af2pred,1,39,True,True,0.684931506849315,13.013698630136986,False,False,True,85.61643835616438,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_1371_dldesign_0_af2pred,2_RFD_control_1371_dldesign_0_af2pred,1,40,True,True,0.684931506849315,13.013698630136986,False,False,True,77.3972602739726,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2144_dldesign_0_af2pred,2_RFD_control_2144_dldesign_0_af2pred,1,41,True,True,0.684931506849315,13.013698630136986,False,False,True,78.08219178082192,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_224_dldesign_0_af2pred,2_RFD_control_224_dldesign_0_af2pred,1,42,True,True,0.684931506849315,13.013698630136986,False,False,True,79.45205479452055,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_2585_dldesign_0_af2pred,38,1,False,True,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_1341_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_1635_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_2312_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_2443_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_2734_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_2850_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_2919_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_3226_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_3530_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_367_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_3815_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_4468_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_4919_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_5181_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_5442_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_5508_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_5777_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_708_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_938_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_5426_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_1341_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_3293_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_422_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_3440_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,1_RFD_control_56_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_3472_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_3503_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_3600_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_41_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_4379_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_457_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_5200_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_720_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_2012_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_2340_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_4851_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2585_dldesign_0_af2pred,2_RFD_control_3219_dldesign_0_af2pred,38,1,False,False,26.027397260273972,87.32876712328768,True,True,True,26.027397260273972,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_270_dldesign_0_af2pred,2_RFD_control_270_dldesign_0_af2pred,1,43,True,True,0.684931506849315,13.013698630136986,False,False,True,81.5068493150685,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2870_dldesign_0_af2pred,2_RFD_control_2870_dldesign_0_af2pred,2,15,False,True,1.36986301369863,31.164383561643838,False,True,True,69.17808219178082,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2870_dldesign_0_af2pred,2_RFD_control_2901_dldesign_0_af2pred,2,15,False,False,1.36986301369863,31.164383561643838,False,True,True,69.17808219178082,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
2_RFD_control_2892_dldesign_0_af2pred,2_RFD_control_2892_dldesign_0_af2pred,1,44,True,True,0.684931506849315,13.013698630136986,False,False,True,83.56164383561644,4.481660487828152,5.754887502163468,0.7787572713008439,0.10658660161381125,9.382042253521124,9.382042253521124,0.7787572713008439,146,54,37,38,2.7037037037037037,1.0,63.01369863013699,nonseed_control
