cluster_representative,structure_id,cluster_size,cluster_rank,is_singleton,is_representative,cluster_percentage_of_dataset,cluster_size_percentile,in_top_10_clusters,in_top_20_clusters,in_top_50_clusters,cumulative_coverage_at_rank,dataset_shannon_entropy,dataset_max_shannon_entropy,dataset_normalized_shannon,dataset_simpson_index,dataset_inverse_simpson,dataset_effective_n_clusters,dataset_evenness,dataset_total_structures,dataset_total_clusters,dataset_singleton_clusters,dataset_largest_cluster_size,dataset_mean_cluster_size,dataset_median_cluster_size,dataset_redundancy_pct,dataset
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_10640_211_298_0001_0001_m_4FXE_18778_130_141_0001_0001_m_combined_1_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_10640_211_298_0001_0001_m_4FXE_434_195_114_0001_0001_m_combined_4_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_10640_211_298_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_0_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_12164_172_107_0001_0001_m_4FXE_14423_1003_1126_0001_0001_m_combined_0_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_12164_172_107_0001_0001_m_4FXE_20643_531_554_0001_0001_m_combined_0_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_12164_172_107_0001_0001_m_4FXE_6794_69_50_0001_0001_m_combined_3_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_772_210_293_0001_0001_m_4FXE_14895_809_950_0001_0001_m_combined_1_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_10640_11_98_0001_0001_m_4FXE_18778_130_141_0001_0001_m_combined_3_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_10640_11_98_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_772_210_293_0001_0001_m_4FXE_10442_225_12_0001_0001_m_combined_0_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_772_210_293_0001_0001_m_4FXE_9228_307_430_0001_0001_m_combined_1_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_10640_211_298_0001_0001_m_4FXE_22897_91_119_0001_0001_m_combined_2_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_20643_531_554_0001_0001_m_combined_2_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_20738_40_52_0001_0001_m_combined_0_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_5700_1223_1203_0001_0001_m_combined_1_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_19568_44_89_0001_0001_m_4FXE_10940_224_349_0001_0001_m_combined_3_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_19568_44_89_0001_0001_m_4FXE_16243_203_251_0001_0001_m_combined_4_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_19800_130_232_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_0_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_3312_13_95_0001_0001_m_4FXE_20643_531_554_0001_0001_m_combined_4_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_20738_40_52_0001_0001_m_combined_2_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_3312_13_95_0001_0001_m_4FXE_20738_40_52_0001_0001_m_combined_2_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_5300_471_535_0001_0001_m_4FXE_18778_130_141_0001_0001_m_combined_0_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_5590_422_395_0001_0001_m_4FXE_20643_531_554_0001_0001_m_combined_2_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_5590_422_395_0001_0001_m_4FXE_20738_40_52_0001_0001_m_combined_4_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_5590_422_395_0001_0001_m_4FXE_22410_133_110_0001_0001_m_combined_4_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_10640_211_298_0001_0001_m_4FXE_22897_91_119_0001_0001_m_combined_1_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_772_210_293_0001_0001_m_4FXE_16306_151_176_0001_0001_m_combined_2_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_772_210_293_0001_0001_m_4FXE_5700_1223_1203_0001_0001_m_combined_4_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_872_34_4_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_1_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_872_34_4_0001_0001_m_4FXE_14423_1003_1126_0001_0001_m_combined_1_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_872_34_4_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16539_5_83_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_772_210_293_0001_0001_m_4FXE_434_195_114_0001_0001_m_combined_4_dldesign_0_af2pred,39,4,False,False,7.910750507099391,58.21501014198783,True,True,True,45.84178498985801,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16879_129_97_0001_0001_m_4FXE_10940_224_349_0001_0001_m_combined_2_dldesign_0_af2pred,S10_4FXE_16879_129_97_0001_0001_m_4FXE_10940_224_349_0001_0001_m_combined_2_dldesign_0_af2pred,1,76,True,True,0.2028397565922921,15.720081135902635,False,False,False,91.48073022312373,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16879_129_97_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_1_dldesign_0_af2pred,S10_4FXE_16879_129_97_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_1_dldesign_0_af2pred,1,77,True,True,0.2028397565922921,15.720081135902635,False,False,False,91.68356997971603,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16879_129_97_0001_0001_m_4FXE_13069_356_317_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_16879_129_97_0001_0001_m_4FXE_13069_356_317_0001_0001_m_combined_3_dldesign_0_af2pred,1,78,True,True,0.2028397565922921,15.720081135902635,False,False,False,91.88640973630832,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16879_129_97_0001_0001_m_4FXE_6024_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,S10_4FXE_16879_129_97_0001_0001_m_4FXE_6024_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,1,79,True,True,0.2028397565922921,15.720081135902635,False,False,False,96.14604462474645,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16879_129_97_0001_0001_m_4FXE_9228_307_430_0001_0001_m_combined_2_dldesign_0_af2pred,S10_4FXE_16879_129_97_0001_0001_m_4FXE_9228_307_430_0001_0001_m_combined_2_dldesign_0_af2pred,2,23,False,True,0.4056795131845842,34.38133874239351,False,False,True,67.54563894523326,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_16879_129_97_0001_0001_m_4FXE_9228_307_430_0001_0001_m_combined_2_dldesign_0_af2pred,S9_4FXE_19568_44_89_0001_0001_m_4FXE_13069_356_317_0001_0001_m_combined_1_dldesign_0_af2pred,2,23,False,False,0.4056795131845842,34.38133874239351,False,False,True,67.54563894523326,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,8,8,False,True,1.6227180527383367,45.740365111561864,True,True,True,54.36105476673428,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_1458_57_6_0001_0001_m_combined_4_dldesign_0_af2pred,8,8,False,False,1.6227180527383367,45.740365111561864,True,True,True,54.36105476673428,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_2307_203_251_0001_0001_m_combined_1_dldesign_0_af2pred,8,8,False,False,1.6227180527383367,45.740365111561864,True,True,True,54.36105476673428,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_5700_1223_1203_0001_0001_m_combined_3_dldesign_0_af2pred,8,8,False,False,1.6227180527383367,45.740365111561864,True,True,True,54.36105476673428,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_5700_1223_1203_0001_0001_m_combined_4_dldesign_0_af2pred,8,8,False,False,1.6227180527383367,45.740365111561864,True,True,True,54.36105476673428,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_6024_206_254_0001_0001_m_combined_3_dldesign_0_af2pred,8,8,False,False,1.6227180527383367,45.740365111561864,True,True,True,54.36105476673428,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,S10_4FXE_1818_148_175_0001_0001_m_4FXE_10940_224_349_0001_0001_m_combined_1_dldesign_0_af2pred,8,8,False,False,1.6227180527383367,45.740365111561864,True,True,True,54.36105476673428,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_12556_206_254_0001_0001_m_combined_4_dldesign_0_af2pred,S10_4FXE_1818_148_175_0001_0001_m_4FXE_14423_1003_1126_0001_0001_m_combined_3_dldesign_0_af2pred,8,8,False,False,1.6227180527383367,45.740365111561864,True,True,True,54.36105476673428,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_12775_63_291_0001_0001_m_combined_1_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_12775_63_291_0001_0001_m_combined_1_dldesign_0_af2pred,1,80,True,True,0.2028397565922921,15.720081135902635,False,False,False,96.55172413793103,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_17494_98_65_0001_0001_m_4FXE_14895_212_353_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_17494_98_65_0001_0001_m_4FXE_14895_212_353_0001_0001_m_combined_3_dldesign_0_af2pred,1,81,True,True,0.2028397565922921,15.720081135902635,False,False,False,96.75456389452333,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_1818_148_175_0001_0001_m_4FXE_6794_69_50_0001_0001_m_combined_1_dldesign_0_af2pred,S10_4FXE_1818_148_175_0001_0001_m_4FXE_6794_69_50_0001_0001_m_combined_1_dldesign_0_af2pred,1,82,True,True,0.2028397565922921,15.720081135902635,False,False,False,96.95740365111561,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_1818_148_175_0001_0001_m_4FXE_7253_174_120_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_1818_148_175_0001_0001_m_4FXE_7253_174_120_0001_0001_m_combined_3_dldesign_0_af2pred,1,83,True,True,0.2028397565922921,15.720081135902635,False,False,False,97.16024340770791,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_18567_236_1288_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,S10_4FXE_18567_236_1288_0001_0001_m_4FXE_5700_275_259_0001_0001_m_combined_3_dldesign_0_af2pred,1,84,True,True,0.2028397565922921,15.720081135902635,False,False,False,97.3630831643002,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_19123_59_32_0001_0001_m_4FXE_13069_356_317_0001_0001_m_combined_2_dldesign_0_af2pred,S10_4FXE_19123_59_32_0001_0001_m_4FXE_13069_356_317_0001_0001_m_combined_2_dldesign_0_af2pred,2,24,False,True,0.4056795131845842,34.38133874239351,False,False,True,64.70588235294117,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_19123_59_32_0001_0001_m_4FXE_13069_356_317_0001_0001_m_combined_2_dldesign_0_af2pred,S10_4FXE_19123_59_32_0001_0001_m_4FXE_16306_151_176_0001_0001_m_combined_3_dldesign_0_af2pred,2,24,False,False,0.4056795131845842,34.38133874239351,False,False,True,64.70588235294117,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
S10_4FXE_19123_59_32_0001_0001_m_4FXE_23279_201_249_0001_0001_m_combined_2_dldesign_0_af2pred,S10_4FXE_19123_59_32_0001_0001_m_4FXE_23279_201_249_0001_0001_m_combined_2_dldesign_0_af2pred,1,85,True,True,0.2028397565922921,15.720081135902635,False,False,False,97.56592292089249,5.721193378963802,7.554588851677638,0.7573136660763881,0.06280626540327257,15.921978381919429,15.921978381919429,0.7573136660763881,493,188,154,91,2.622340425531915,1.0,61.86612576064909,seed_guided
